farmer_id,name,location,product,land_size
F7469,Sunil,UPx,Rice,1.22
F9540,Amit,Punjab,Soybean,1.15
F4713,Sunil,Karnataka,Potato,3.57
F5034,Rajesh,Karnataka,Soybean,4.06
F2884,Sunil,Haryana,Soybean,4.87
F3116,Manoj,Maharashtra,Maize,5.05
F4556,Ravi,Karnataka,Rice,4.63
F3864,Ravi,Maharashtra,Potato,4.76
F2137x,Rajesh,UP,Wheat,3.55
F6709,Sunil,Unknown,Soybean,2.72
F7987,Amit,UP,Rice,2.63
F6467,Sunil,Unknown,Maize,4.94
F1604,Amit,Karnataka,Maize,4.51
F8356,Sunil,Punjab,Soybean,5.27
F8036,Manoj,Punjab,Soybean,4.64
F1170,Sunil,Haryana,Soybean,4.48
F9136,Ravi,UP,Soybean,5.21
F8123,Manoj,Unknown,Soybean,1.12
F4929,Unknown,Haryana,Rice,4.67
F6717,Manoj,Punjab,Maize,1.31
F6438,Ravi,Unknown,Maize,1.29
F8755,Sunil,Karnataka,Wheat,3.64
F8085,Rajesh,Maharashtra,Soybean,1.2
F7225,Ravi,Karnataka,Rice,2.81
F6302,Manoj,Unknown,Soybean,1.12
F9644,Sunil,UP,Maize,5.29
F6217,Ravi,Unknown,Maizex,3.94
F3075x,Sunil,Karnataka,Wheat,3.67
F3076,Manoj,Karnataka,Rice,3.48
F7031,Ravi,Maharashtrax,Wheat,2.48
F1281,Manoj,Maharashtra,Maizex,4.49
F7330,Rajesh,UPx,Potato,3.43
F5937,Sunil,Karnataka,Rice,3.37
F2049,Rajesh,Punjab,Soybean,5.08
F9936,Sunil,Haryana,Potato,3.55
F9792,Unknown,Haryana,Soybean,3.47
F6789,Rajesh,Haryana,Rice,1.17
F8308,Manoj,Haryana,Potato,4.68
F1639,Rajesh,Haryana,Potato,2.82
F7497,Sunil,Haryana,Potato,5.14
F1715x,Unknown,Karnataka,Potato,4.38
F5300,Amit,Punjab,Wheat,4.77
F9744,Unknown,Karnataka,Soybean,4.44
F4394,Unknown,Punjab,Maize,4.07
F3359,Amit,UP,Potato,2.99
F1307,Manoj,Punjab,Rice,4.77
F7418,Sunil,Karnataka,Wheat,3.69
F8234,Rajesh,Karnataka,Soybean,4.52
F1427,Manoj,Unknown,Ricex,3.45
F4564,Manoj,Haryanax,Soybean,3.24
F1376,Sunil,Maharashtra,Soybean,5.14
F3276,Sunil,Karnataka,Soybean,4.31
F3476,Unknown,Maharashtra,Soybean,4.73
F3179,Amit,Haryana,Soybean,1.22
F5243,Manoj,UP,Potato,3.16
F1642,Ravi,Unknown,Potato,3.35
F3842,Sunil,Maharashtra,Wheat,4.42
F7295,Ravi,Haryanax,Maize,3.71
F2201,Sunil,Maharashtra,Potato,1.19
F9261,Sunil,Haryana,Potato,1.19
F6595,Ravi,Punjab,Soybeanx,4.69
F4304,Rajeshx,Unknown,Maize,1.18
F9743,Sunil,Unknown,Rice,1.21
F2031,Sunil,Karnataka,Wheat,3.67
F6492,Amit,Haryana,Potato,3.34
F2239,Rajesh,Karnataka,Soybean,1.25
F7965,Amit,Maharashtra,Rice,5.23
F1930,Unknown,Haryana,Rice,2.74
F8274,Rajesh,UP,Maize,3.63
F4835,Ravi,Karnataka,Maizex,4.9
F6822,Amit,UP,Potato,3.38
F4341,Ravi,Haryana,Rice,3.72
F8957,Manoj,Karnatakax,Potato,3.58
F5927,Unknown,UP,Wheat,1.2
F2002,Ravi,Punjab,Wheat,5.02
F6005,Manoj,Unknown,Potato,1.11
F7293,Ravi,Unknown,Wheat,2.8
F6505,Amit,Punjab,Wheat,4.93
F5592,Rajesh,Maharashtra,Soybean,3.38
F6250,Rajesh,Maharashtra,Potato,2.89
F6442,Ravi,Maharashtra,Maizex,2.46
F2893,Amit,Unknown,Wheat,3.79
F4182,Amit,Punjab,Maize,2.79
F3760,Unknown,Unknown,Rice,4.1
F2383,Unknown,Karnataka,Wheat,3.77
F1507,Manoj,Unknown,Potato,4.44
F5904,Unknown,UP,Soybean,3.78
F8098,Ravi,UP,Maize,2.54
F8347,Amit,Punjab,Potato,4.9
F6654,Rajesh,Karnataka,Wheat,4.98
F2251,Ravi,Unknown,Maize,3.18
F8926,Rajesh,Haryana,Maize,4.81
F6348,Ravi,Karnataka,Wheat,3.67
F2498,Sunil,Punjab,Maize,4.17
F9539,Manoj,Punjab,Maize,4.74
F9601,Ravi,Maharashtra,Ricex,4.15
F8413,Manoj,Haryana,Rice,4.53
F3333,Unknown,Unknown,Soybean,1.16
F2381,Sunil,Maharashtra,Potato,3.62
F7468,Amit,Punjab,Soybean,1.16
F7953,Unknown,UP,Potato,3.63
F7576,Manoj,Karnataka,Wheat,4.75
F4631,Rajesh,Maharashtra,Potato,5.09
F9324x,Ravi,Punjab,Maizex,1.22
F6172,Ravi,Punjab,Wheat,5.15
F3047,Amit,Punjab,Wheat,4.44
F3670,Sunil,UP,Wheat,4.32
F9886,Amit,Karnataka,Wheat,1.15
F4225,Unknown,UP,Wheat,3.59
F9443,Rajesh,Unknown,Potato,2.81
F9573,Unknown,Maharashtra,Rice,4.58
F4962,Amit,Karnataka,Potato,1.17
F8595,Sunil,Karnataka,Soybean,4.71
F7383,Amit,Punjab,Potato,2.84
F3100,Ravi,Punjab,Soybean,1.17
F8495,Ravix,Punjab,Soybean,3.32
F3546,Amit,Punjab,Soybean,1.2
F4615,Rajesh,Haryana,Rice,4.39
F6061,Ravi,Haryana,Rice,2.89
F4934,Ravi,Unknown,Wheat,3.23
F7798,Sunil,Unknown,Maize,3.46
F4281,Amit,UP,Soybean,4.85
F6714,Ravi,Punjab,Soybean,5.26
F3624,Rajesh,Karnataka,Wheat,3.5
F8995,Unknown,Punjab,Soybean,2.79
F1742,Ravi,Punjab,Wheat,3.78
F4593,Ravi,Punjab,Wheat,5.19
F2111,Rajesh,Karnataka,Rice,2.74
F2623,Amit,Haryana,Soybean,4.36
F8061,Unknown,Karnataka,Soybean,4.65
F8616,Rajesh,UP,Maize,3.43
F1430,Amitx,UP,Wheat,4.99
F2824,Manoj,Haryana,Maize,3.58
F9070,Manoj,UP,Potatox,5.22
F3182,Unknownx,Karnataka,Rice,2.86
F8058,Unknown,UPx,Maize,5.26
F6251,Unknown,Haryana,Rice,1.32
F2957,Rajesh,Karnataka,Wheat,3.31
F5513,Ravi,Maharashtra,Rice,3.36
F9075,Sunilx,Maharashtra,Wheat,4.62
F4082x,Sunil,Maharashtra,Maize,3.66
F4008x,Amit,UP,Maize,4.71
F9049,Amit,Karnataka,Wheatx,3.55
F6741,Sunil,Maharashtra,Soybean,3.64
F4811x,Amit,Unknown,Wheat,3.66
F8827,Unknown,Unknown,Rice,4.76
F4434,Sunil,UP,Rice,4.3
F5064,Amit,Unknown,Soybean,4.65
F5867,Rajesh,Haryana,Maize,3.6
F8320,Ravi,Unknown,Soybean,3.32
F3462,Ravi,Haryana,Potato,2.82
F3612,Amit,Haryana,Potato,2.77
F3324,Ravi,UP,Rice,3.58
F3218,Unknown,Unknown,Soybeanx,5.33
F5504,Manoj,UP,Rice,3.39
F8866,Sunil,Haryana,Soybean,3.44
F4716,Unknown,Maharashtra,Maize,4.25
F5960,Rajesh,Haryana,Rice,3.72
F9628x,Manoj,Unknown,Potatox,3.44
F8574,Rajesh,Punjabx,Wheatx,3.96
F1566,Sunil,Haryana,Wheat,3.0
F2527,Unknown,Unknown,Rice,2.82
F8216,Rajesh,Maharashtra,Wheat,4.48
F4972,Amit,UP,Soybean,1.19
F5284x,Manoj,Maharashtra,Soybean,1.04
F5241,Amitx,Unknown,Wheat,3.48
F7304,Unknown,Haryana,Wheat,2.79
F3142,Rajesh,Karnataka,Rice,4.67
F4021x,Amit,Haryana,Soybean,3.38
F2480,Amit,Haryana,Wheat,5.19
F8895,Sunil,Unknown,Wheat,1.26
F1167,Unknown,UP,Maize,1.19
F7376,Unknown,UP,Wheat,3.15
F2633,Unknown,Haryana,Maizex,3.37
F5873,Manoj,Unknownx,Soybean,4.36
F6134,Manoj,Punjab,Maize,1.25
F6533,Unknown,Karnataka,Rice,3.71
F7360,Unknown,Karnataka,Wheat,3.42
F5141,Manoj,Karnataka,Wheat,3.58
F3114,Sunil,Karnataka,Soybean,2.77
F1477,Ravi,Maharashtra,Rice,4.43
F9333,Ravi,Unknown,Rice,4.38
F3750x,Unknown,Unknown,Potato,5.56
F2584,Amit,UPx,Rice,3.57
F9055x,Sunil,Haryana,Wheat,3.96
F8199x,Unknown,Haryana,Potato,4.77
F8019,Unknown,Punjab,Maizex,1.17
F5391,Sunil,Maharashtra,Wheat,3.63
F2719,Rajesh,Punjab,Rice,2.7
F3831,Manoj,Haryana,Soybean,2.6
F5298,Manoj,UP,Rice,1.21
F9566,Unknown,Haryana,Wheat,2.8
F4400,Manoj,Unknown,Potato,1.23
F5027,Ravi,Karnataka,Potato,3.35
F3699,Ravix,Karnataka,Soybean,5.09
F4851,Sunil,Haryanax,Potato,2.8
F2407,Manoj,Maharashtra,Soybean,3.52
F4313,Ravi,Unknown,Wheatx,2.95
F3024x,Ravi,Haryana,Wheat,5.14
F6619,Amit,Karnataka,Potato,4.32
F1196,Rajesh,Punjab,Soybean,4.23
F2721,Unknown,Unknown,Soybean,5.09
F1898,Sunil,UP,Maize,1.22
F6598,Sunil,UP,Soybean,4.22
F7592,Amit,Karnataka,Soybean,2.97
F7480,Amit,Punjab,Maize,1.27
F6601,Rajesh,Punjab,Potato,3.79
F5770,Unknown,Karnataka,Soybean,5.13
F4000,Rajesh,Haryana,Rice,3.51
F1938,Sunil,Haryana,Potato,1.24
F6879,Unknown,Haryana,Soybean,4.96
F9109,Sunil,Maharashtra,Rice,1.22
F4360,Sunil,Punjab,Maize,4.25
F4217,Sunil,Punjab,Maize,4.25
F2707,Ravi,Unknown,Maize,4.62
F6515,Unknown,Maharashtra,Soybean,3.35
F4167,Ravi,Karnataka,Potato,3.0
F7316,Sunil,Unknownx,Soybean,3.51
F1256,Manoj,Haryana,Potato,2.77
F3014,Rajesh,Haryana,Potato,3.02
F3100,Unknown,Karnataka,Potato,3.14
F9465,Rajesh,UP,Potato,4.41
F8576,Manoj,Karnataka,Potato,3.03
F2637,Manoj,Punjab,Soybean,1.25
F9421,Unknown,Karnataka,Soybean,2.65
F8350,Sunil,Karnatakax,Potatox,2.71
F4600,Ravi,Unknown,Maize,4.6
F9587,Rajeshx,Unknown,Wheat,1.14
F8568,Sunilx,Unknown,Rice,2.97
F1386,Ravi,Unknown,Wheat,4.89
F5060,Sunil,Unknown,Rice,4.32
F8412,Manojx,Unknown,Potato,3.31
F6249,Ravi,Punjab,Rice,3.58
F7820,Manoj,Unknown,Maize,5.12
F3079,Unknown,Unknown,Maize,1.09
F5281,Manoj,Haryana,Rice,4.47
F4980,Sunil,Haryana,Wheat,1.14
F8110,Amit,Haryana,Soybean,4.4
F4076,Sunil,Maharashtra,Soybean,4.46
F7636,Sunil,Haryana,Rice,5.02
F7209x,Ravi,Haryana,Maize,3.33
F5842,Rajesh,Punjab,Rice,3.74
F4498,Sunil,Maharashtra,Maize,1.17
F2684,Ravi,Haryana,Potato,3.35
F6451,Ravix,Unknown,Maize,4.41
F7671,Ravi,Unknownx,Rice,5.36
F8841,Unknown,Maharashtra,Rice,3.56
F5161,Rajesh,Maharashtra,Maize,4.33
F5140,Manoj,UP,Wheat,3.68
F9741,Rajesh,Maharashtra,Wheat,1.16
F5074,Manojx,Punjabx,Potato,2.71
F3757,Ravi,UP,Soybean,4.58
F9006,Amitx,Haryana,Soybean,3.31
F4044,Ravi,Haryana,Maize,3.43
F6701,Unknown,Punjab,Potato,4.77
F1222,Unknown,Punjab,Ricex,2.85
F7447,Manoj,UP,Wheat,4.74
F7041,Sunil,Haryana,Wheat,4.57
F5051,Manoj,Punjab,Rice,3.65
F3706,Sunil,Karnataka,Potato,1.21
F1166,Manoj,Haryana,Wheat,4.41
F4040,Rajesh,Karnataka,Wheatx,3.7
F4859,Unknown,Karnataka,Maize,2.96
F5949,Unknownx,Karnataka,Wheat,1.26
F6469,Amit,Punjab,Soybean,4.87
F7393,Rajesh,Unknown,Maize,2.98
F6758,Sunil,Haryana,Potato,4.35
F8668,Unknown,Unknown,Maize,2.79
F4355,Ravi,Maharashtra,Maize,1.22
F2032,Amit,UP,Wheat,1.12
F5348,Ravi,Haryana,Potato,3.36
F4127,Manoj,UP,Potato,3.74
F3753,Unknown,Maharashtra,Wheat,3.15
F7726,Sunil,UP,Wheat,4.66
F7137,Sunil,Haryana,Rice,1.22
F2559,Rajesh,Unknown,Maize,3.53
F3192,Amit,Maharashtra,Soybean,3.22
F2784,Rajesh,UP,Wheat,3.68
F7834,Manoj,Karnataka,Soybean,3.19
F3395,Ravi,Haryana,Maizex,2.64
F1560,Rajesh,Haryana,Soybean,4.53
F8522,Unknown,Maharashtra,Wheat,2.52
F7970,Manoj,Punjab,Soybean,4.59
F9679,Sunil,Karnataka,Maize,1.23
F7699x,Rajesh,Maharashtra,Maize,3.38
F1015,Unknown,Unknown,Potato,1.22
F8688,Unknown,Maharashtra,Rice,3.36
F5127,Ravi,Maharashtra,Wheat,1.16
F4975x,Unknown,Maharashtra,Potato,3.63
F5328,Ravi,Haryana,Soybean,2.96
F4653,Unknown,Unknown,Potato,4.19
F9960,Amit,UP,Wheat,2.77
F2131,Unknown,Punjab,Potato,3.05
F9338,Unknown,Unknown,Soybean,4.88
F5807,Unknown,Maharashtra,Potato,4.97
F6100,Manoj,UP,Maize,2.86
F1786,Ravi,Haryana,Maize,3.28
F2682,Ravi,UP,Soybean,3.69
F5040,Manoj,Haryana,Soybean,2.78
F7323,Sunil,Karnataka,Rice,4.74
F6189,Unknown,Punjab,Potato,4.68
F4258,Unknown,Unknown,Maize,1.18
F3576,Ravi,UP,Maize,2.91
F8526,Sunil,Maharashtra,Maize,2.56
F8368,Amit,Maharashtra,Soybeanx,4.29
F7766,Unknown,Unknown,Potato,2.81
F4046,Manoj,Unknown,Potato,3.45
F4409,Manoj,Punjab,Soybean,5.12
F6011,Manojx,Karnataka,Potato,3.27
F7055,Unknown,Punjab,Rice,5.07
F1927x,Sunil,Maharashtra,Rice,1.16
F8669,Rajesh,Maharashtra,Maize,5.11
F6594,Manoj,Haryana,Rice,3.24
F8327,Unknown,Karnataka,Rice,3.56
F4459,Ravi,Unknown,Potato,1.19
F6617,Ravix,Haryana,Wheat,4.19
F5030,Unknown,Haryana,Maize,3.64
F8863,Ravi,UP,Soybean,3.91
F1684,Manoj,Maharashtra,Maize,3.66
F9915,Amitx,Maharashtra,Maize,2.74
F9732,Amit,Punjabx,Potato,1.16
F4467,Amit,Haryana,Maize,2.65
F2897,Sunil,Unknown,Soybeanx,4.6
F4289,Ravi,Maharashtra,Wheat,1.12
F3687,Amit,Haryana,Potato,3.46
F2280,Amit,Maharashtra,Rice,2.59
F8518,Rajesh,Maharashtra,Wheat,1.18
F7065,Amit,Maharashtra,Potato,3.57
F9133,Unknown,Punjab,Maize,2.81
F7988,Manoj,Unknown,Soybean,2.8
F2555,Manoj,Punjab,Rice,3.37
F3616,Ravi,Punjab,Wheat,5.26
F7412,Manoj,Karnataka,Soybean,1.15
F5614,Unknown,UP,Potato,5.29
F6461,Unknown,UP,Rice,4.98
F7201,Amit,UP,Wheat,3.35
F8634,Unknown,Haryana,Maize,4.74
F1046,Sunil,Haryanax,Maize,3.67
F2095x,Manoj,Maharashtra,Potato,3.4
F5936,Manoj,Maharashtra,Rice,1.25
F6060,Manoj,Karnataka,Potato,2.7
F3526,Sunil,Maharashtra,Rice,4.6
F7394,Amit,Punjab,Potato,2.91
F6700,Rajesh,Karnataka,Potato,3.73
F4978,Ravi,Punjab,Wheat,1.14
F9974,Sunil,Punjab,Maize,3.48
F9270,Sunil,Maharashtra,Wheat,5.23
F1202,Amit,Haryana,Rice,4.81
F5112,Ravi,Maharashtra,Potato,2.75
F3709,Unknownx,Punjab,Maize,2.84
F8443x,Rajesh,Karnataka,Potato,3.43
F3451,Unknown,Haryana,Rice,2.73
F5369,Rajesh,UP,Potato,2.71
F6465,Manoj,Haryana,Wheat,4.7
F1612,Amit,Karnataka,Rice,4.71
F4560,Manoj,Maharashtra,Wheat,4.8
F2772,Ravi,Punjab,Potato,5.14
F7585,Manoj,Haryana,Potato,1.2
F8187,Rajesh,Karnataka,Maize,4.89
F1885,Amit,Punjab,Soybean,1.2
F9107,Unknownx,Maharashtra,Potato,4.89
F9375,Sunil,Karnataka,Rice,3.73
F7082,Amit,Unknown,Potato,3.82
F6598,Manoj,UP,Soybean,4.54
F1224,Ravi,Unknown,Maize,4.51
F6924,Ravi,UP,Rice,2.78
F1308,Sunil,Maharashtra,Rice,3.6
F8364,Unknown,Haryana,Maize,1.15
F1503,Sunil,Karnataka,Soybean,4.86
F1056,Amit,Maharashtra,Soybean,1.26
F3850,Rajesh,UP,Soybean,3.38
F8346,Manoj,Karnataka,Potato,3.27
F1682,Manoj,Karnataka,Potato,3.42
F6703,Rajesh,Haryana,Wheat,5.14
F5958,Manoj,Maharashtra,Soybean,5.13
F4667,Amit,Haryana,Maize,5.33
F4455,Unknown,Haryana,Maize,3.3
F9613,Ravi,Punjab,Maizex,2.89
F4473,Unknown,UP,Soybean,3.46
F8383,Amit,UP,Rice,1.22
F8336,Unknownx,Maharashtra,Wheat,3.45
F8650,Sunil,UP,Maize,3.36
F8678,Unknown,Punjab,Maize,4.38
F4041,Amit,UP,Wheat,4.54
F1548,Ravi,UP,Rice,4.7
F1722,Amit,Punjab,Wheat,1.14
F7580x,Ravi,Haryana,Maize,4.95
F6857x,Sunil,Maharashtra,Potato,1.18
F8172,Amit,Maharashtra,Maize,3.49
F7797,Unknown,UPx,Potato,4.57
F9839,Ravi,Punjab,Rice,3.47
F2731,Manoj,Karnataka,Wheat,3.67
F4739,Sunil,UP,Wheat,3.05
F7209,Sunil,Haryana,Maize,4.62
F5258,Manoj,Karnataka,Soybean,4.44
F2497,Unknown,UP,Rice,3.41
F6630,Unknown,Punjab,Maize,3.62
F4546,Rajesh,Punjab,Maize,5.14
F1120,Amit,Haryana,Wheat,2.49
F9931,Manoj,Haryana,Potato,4.83
F6747,Rajesh,Unknownx,Maize,3.53
F2121,Unknown,UP,Rice,4.21
F8541,Rajesh,UP,Soybean,3.64
F9684,Manoj,Punjab,Potato,1.27
F5640,Rajesh,Karnataka,Maize,4.78
F2794,Manoj,Karnataka,Potato,3.67
F3117,Ravi,UP,Wheat,2.84
F1941,Ravi,Haryana,Potato,3.55
F3258,Ravi,Maharashtra,Maize,5.28
F4523,Rajesh,UP,Rice,3.6
F9831,Unknown,Punjabx,Wheat,3.44
F3533,Ravi,Maharashtra,Soybeanx,2.71
F3024,Ravi,Unknown,Maize,2.93
F4844,Unknown,Maharashtra,Rice,3.29
F7725,Ravi,Haryana,Wheat,3.45
F8401,Sunil,Punjab,Rice,3.01
F1801,Sunil,Unknown,Rice,3.59
F3175,Rajesh,Unknown,Wheat,3.17
F5337,Amitx,UP,Wheat,5.08
F5271,Sunil,Karnatakax,Maize,3.61
F1825,Amit,Maharashtra,Potato,4.87
F6854,Unknown,Maharashtra,Wheat,3.48
F8671,Manoj,Karnataka,Rice,3.26
F8748,Unknown,Haryana,Maize,3.44
F1627,Rajesh,Haryana,Wheat,2.72
F9079,Amit,Haryana,Maizex,3.11
F8006,Unknown,UP,Potato,4.86
F1590,Manoj,Punjab,Wheat,1.24
F8178,Rajesh,Karnataka,Rice,2.87
F5020,Sunil,Unknown,Potato,5.25
F3385,Unknown,Haryana,Rice,5.06
F5321,Manoj,Karnataka,Wheat,4.8
F6735,Amit,Haryana,Wheatx,3.0
F2610,Unknown,Maharashtra,Potato,4.86
F1886,Sunil,Haryana,Rice,4.6
F3226,Sunil,Maharashtra,Rice,3.46
F5567x,Ravi,Haryana,Maize,3.65
F3885,Rajesh,Karnataka,Wheat,3.5
F4872,Amit,Punjab,Soybean,3.45
F7161,Manoj,Punjab,Rice,1.18
F8033,Unknown,Unknown,Potato,1.22
F6987,Ravi,Karnataka,Rice,3.35
F2953,Sunil,Punjab,Maize,3.52
F9701,Amit,Unknown,Soybean,1.15
F7033,Manoj,Maharashtra,Potato,3.05
F3958x,Sunil,Punjab,Soybean,1.25
F6225,Unknown,UP,Maize,1.12
F4605,Ravi,Karnataka,Soybean,3.98
F5977,Unknown,Punjab,Rice,3.59
F9547,Amit,Karnataka,Soybeanx,3.55
F1946,Rajesh,Punjab,Soybean,1.09
F8219,Rajesh,Maharashtra,Wheat,4.85
F2705,Sunil,Haryana,Maize,2.84
F4504,Unknown,Punjab,Wheat,3.66
F9602,Rajesh,UP,Soybean,4.75
F7290,Amit,Haryana,Wheat,3.48
F9859,Ravi,Karnataka,Maize,5.04
F1370,Amit,Unknown,Potato,1.13
F6852,Rajesh,Unknown,Potato,3.45
F3441,Unknown,Punjab,Rice,1.17
F5044,Rajesh,Unknown,Potato,3.52
F2273,Manoj,Karnataka,Soybean,5.15
F7108x,Sunil,Punjab,Soybean,1.13
F8346,Ravi,Haryana,Rice,2.89
F8441,Unknown,Karnataka,Soybean,4.9
F8720,Amit,Maharashtra,Wheat,4.4
F7706,Manojx,UP,Maize,1.21
F6951,Unknown,Maharashtra,Soybean,3.64
F5387,Sunil,UP,Soybean,3.44
F1020,Rajesh,Haryana,Maize,3.57
F7513,Sunil,Maharashtra,Potato,1.2
F8467,Amit,Haryana,Wheat,1.33
F8483,Manoj,UP,Wheat,3.35
F3821x,Amit,Unknown,Maize,1.16
F5567,Ravi,Punjab,Potato,1.12
F2053x,Unknown,Karnataka,Maize,4.73
F9506,Rajesh,Haryana,Wheat,3.5
F2862,Rajesh,Punjab,Maize,4.9
F4529,Manoj,Punjabx,Wheatx,5.08
F4130,Manoj,Punjab,Potato,1.27
F9740,Sunil,Unknown,Soybeanx,4.68
F8273,Ravi,Maharashtra,Maize,3.39
F5674,Amit,Unknown,Maize,5.48
F7817,Ravi,Maharashtra,Rice,2.8
F6596,Unknown,Maharashtra,Rice,4.84
F3208,Amit,Unknown,Rice,2.74
F6139,Rajesh,UP,Wheat,1.15
F9068,Unknown,Unknown,Wheat,1.18
F8202,Rajesh,Unknown,Potatox,1.22
F5877,Ravi,Haryana,Soybean,3.04
F1998,Ravix,Unknown,Potato,5.13
F8075,Sunilx,Maharashtra,Soybean,2.72
F2692,Unknown,Unknown,Soybean,3.42
F4157,Sunil,Haryana,Maize,4.94
F7165,Rajesh,Haryana,Rice,2.86
F8797,Sunil,UP,Wheat,5.19
F6668,Amit,Karnataka,Rice,2.85
F3878,Ravi,Haryana,Soybean,2.76
F4250,Amit,Unknown,Wheat,3.67
F4666,Rajesh,Haryanax,Wheat,1.23
F4004,Manoj,UP,Soybean,4.82
F4070,Unknown,Punjab,Rice,2.61
F6293,Sunil,UP,Rice,3.06
F3283,Sunil,Unknownx,Soybean,3.69
F9993,Sunilx,Karnataka,Maize,1.15
F4488,Rajesh,UP,Maize,2.75
F2312,Ravi,Unknownx,Wheat,1.24
F7837,Unknown,UP,Rice,4.49
F7643x,Unknown,Unknown,Maize,4.68
F7633,Ravi,Haryana,Maize,4.88
F1629,Sunil,Haryana,Potato,1.25
F9693,Rajesh,UP,Maize,1.12
F4895,Manoj,Karnataka,Wheatx,3.28
F2731,Amit,Punjab,Wheat,4.73
F7434,Amitx,Maharashtra,Potato,4.91
F4389,Manoj,Unknown,Potato,3.17
F5376,Rajesh,Haryana,Potato,3.61
F7323,Amitx,Karnataka,Potato,1.28
F9749x,Manoj,Karnataka,Potato,3.48
F7293,Sunil,Karnataka,Rice,4.81
F6951,Rajesh,Unknown,Soybean,1.13
F5375,Ravi,UP,Rice,4.35
F9027,Rajesh,Maharashtra,Rice,4.79
F7431,Amit,Karnataka,Potato,5.25
F5804,Ravi,Maharashtra,Rice,4.63
F3222,Rajesh,Haryana,Maize,3.58
F5460,Ravi,Punjab,Potato,3.45
F2610,Rajesh,Karnataka,Maize,3.09
F1698,Unknown,Haryana,Wheat,5.06
F6933,Unknown,Punjab,Maize,3.43
F3701,Sunil,Unknown,Rice,2.69
F4087,Rajesh,Maharashtra,Wheat,2.75
F1741,Ravi,Haryana,Rice,4.9
F2948,Amit,Unknown,Wheat,3.03
F8850x,Manoj,Haryana,Rice,3.42
F3914,Manoj,Haryana,Potato,4.9
F4341,Sunil,Punjab,Potato,4.4
F1862,Amit,Karnataka,Wheat,3.16
F5959,Manoj,Punjab,Potato,2.91
F5295x,Sunil,Unknown,Wheat,4.83
F5728,Rajesh,UP,Wheat,4.85
F8475,Amit,Unknown,Wheat,1.17
F3858,Manoj,Karnataka,Wheat,3.36
F1531,Unknown,Karnataka,Rice,5.4
F7159x,Ravi,Maharashtra,Wheat,1.23
F4317,Ravi,Karnataka,Rice,3.48
F4752,Manoj,Karnataka,Maize,1.2
F1535,Amit,Punjab,Maize,3.6
F5081,Amit,Haryana,Wheat,4.75
F4038,Amit,Maharashtrax,Potato,3.84
F1483,Ravix,Karnataka,Maize,5.43
F8233,Unknown,Maharashtra,Potato,4.85
F2958,Ravi,Karnataka,Maize,2.9
F7597,Manoj,UP,Maize,2.87
F6596,Ravi,UP,Maize,3.49
F4388,Ravi,Maharashtra,Rice,3.51
F6250,Amit,UP,Soybean,1.14
F3765,Sunil,UP,Soybean,5.09
F1382,Manoj,Punjab,Soybean,3.07
F7469,Rajesh,Haryana,Potato,1.24
F5192,Amit,Haryana,Potato,3.28
F4273,Ravi,Punjab,Potato,4.39
F1469,Ravi,Punjab,Soybean,1.23
F2216,Amit,Karnataka,Soybean,4.69
F5305,Unknown,Unknown,Wheat,2.75
F6045,Manoj,Karnataka,Maize,2.71
F1268,Amit,Punjabx,Wheat,1.12
F3099,Ravi,Unknown,Maize,4.39
F3695,Unknown,Maharashtra,Potato,3.48
F1019,Ravi,Haryana,Potato,2.73
F5399,Sunil,Punjab,Rice,4.36
F8648,Sunil,Haryana,Potato,3.31
F4998,Rajesh,Haryana,Potato,3.53
F4411,Amit,Haryana,Soybean,3.44
F1569,Unknown,Maharashtra,Soybean,1.3
F8566,Ravi,Maharashtra,Maize,5.67
F1263,Unknown,Punjab,Wheat,5.11
F7331,Rajesh,Haryana,Potato,3.82
F7163,Ravix,Unknown,Maize,1.22
F2595,Unknown,UP,Potato,4.27
F7803,Sunil,Punjab,Potato,3.66
F3455,Unknown,Haryana,Potato,3.53
F5561,Amit,Karnataka,Maize,3.3
F8916,Sunil,Unknown,Wheat,2.73
F8318,Unknown,UP,Potato,2.67
F6387,Rajesh,Maharashtra,Maize,3.74
F5984,Unknown,Unknown,Potato,1.2
F3469,Manoj,Maharashtra,Rice,1.15
F7182,Sunil,Karnataka,Rice,3.53
F6219,Sunil,Karnataka,Soybeanx,3.04
F8162,Rajesh,Punjab,Potato,3.68
F6172,Rajesh,Punjab,Potato,1.3
F1352,Amitx,Unknownx,Rice,1.22
F5084,Amit,Maharashtra,Potato,3.43
F2463,Rajesh,Karnataka,Soybean,3.59
F5562,Unknown,Karnataka,Potato,1.1
F3139,Manoj,Karnatakax,Maize,3.33
F4357,Manoj,UP,Potato,3.35
F9642,Sunil,Karnataka,Rice,4.71
F4361,Manoj,UP,Rice,3.43
F2727,Unknown,Maharashtra,Wheat,1.2
F6110,Ravix,Punjab,Potato,3.91
F2287,Manoj,Unknown,Soybean,3.55
F5285,Ravi,Punjab,Soybean,5.37
F8658,Unknown,Unknown,Maize,1.27
F9870x,Sunil,Unknown,Soybean,5.6
F2629,Sunil,Haryana,Maize,4.53
F8413,Manoj,Unknown,Maize,3.22
F5439,Ravi,Punjab,Maize,2.42
F1427,Ravi,Maharashtra,Soybean,1.17
F3700,Manoj,Haryana,Maize,3.49
F5116,Sunil,Maharashtra,Soybean,2.85
F5404,Rajesh,Maharashtra,Potato,2.5
